timestamp_ns sk_sndbuf sk_wmem_queued bytes_sent bytes_acked snd_ssthresh snd_cwnd snd_wnd
2007977929041 4194304 139360 8611581 8477662 482 645 2842112
2007978153529 4194304 270272 8742653 8480510 482 645 2842112
2007978160153 4194304 270272 8742653 8480510 482 645 2842112
2007978293757 4194304 139360 8742653 8608734 482 645 2838016
2007978299653 4194304 139360 8742653 8608734 482 645 2838016
2007978831939 4194304 674240 9266941 8611582 482 645 2838016
2007978834988 4194304 674240 9266941 8611582 482 645 2838016
2007978842106 4194304 608304 9266941 8675726 482 645 2773888
2007978843781 4194304 608304 9266941 8675726 482 645 2773888
2007978847864 4194304 543328 9266941 8739806 482 645 2773888
2007978849402 4194304 543328 9266941 8739806 482 645 2773888
2007978921261 4194304 539584 9266941 8742654 482 645 2773888
2007978925812 4194304 539584 9266941 8742654 482 645 2773888
2007978931983 4194304 473648 9266941 8806798 482 645 2773888
2007978935538 4194304 473648 9266941 8806798 482 645 2773888
2007978946292 4194304 475920 9331085 8870878 482 645 2773888
2007978948736 4194304 475920 9331085 8870878 482 645 2773888
2007979002295 4194304 406240 9331085 8937870 482 645 2773888
2007979006611 4194304 406240 9331085 8937870 482 645 2773888
2007979012350 4194304 341264 9331085 9001950 482 645 2773888
2007979014145 4194304 341264 9331085 9001950 482 645 2773888
2007979017392 4194304 337520 9331085 9004798 482 645 2773888
2007979019112 4194304 337520 9331085 9004798 482 645 2773888
2007979023455 4194304 271584 9331085 9068942 482 645 2773888
2007979025186 4194304 271584 9331085 9068942 482 645 2773888
2007979028493 4194304 206608 9331085 9133022 482 645 2773888
2007979030197 4194304 206608 9331085 9133022 482 645 2773888
2007979317145 4194304 202864 9331085 9135870 482 645 2773888
2007979320127 4194304 202864 9331085 9135870 482 645 2773888
2007979326656 4194304 136928 9331085 9200014 482 645 2773888
2007979328418 4194304 136928 9331085 9200014 482 645 2773888
2007979331927 4194304 71952 9331085 9264094 482 645 2773888
2007979335319 4194304 71952 9331085 9264094 482 645 2773888
2007979882399 4194304 135456 9396541 9266942 482 645 2773888
2007979890274 4194304 135456 9396541 9266942 482 645 2773888
2007979931226 4194304 69520 9396541 9331086 482 645 2730752
2007979933774 4194304 69520 9396541 9331086 482 645 2730752
2007980466181 4194304 341128 9725541 9396542 482 645 2757760
2007980472412 4194304 341128 9725541 9396542 482 645 2757760
2007980478521 4194304 273880 9725541 9461998 482 645 2809216
2007980480343 4194304 273880 9725541 9461998 482 645 2809216
