timestamp_ns sk_sndbuf sk_wmem_queued bytes_sent bytes_acked snd_ssthresh snd_cwnd snd_wnd
16385751984644 800768 70992 717856 653641 112 117 1264768
16385751986506 800768 70992 717856 653641 112 117 1264768
16385752044341 800768 41616 717856 682121 112 117 1267584
16385752047475 800768 41616 717856 682121 112 117 1267584
16385752054636 800768 36368 717856 685577 112 117 1264128
16385752056455 800768 36368 717856 685577 112 117 1264128
16385752269970 800768 71336 783312 717857 112 117 1306368
16385752277470 800768 71336 783312 717857 112 117 1306368
16385752313999 800768 69040 783312 719257 112 117 1324928
16385752320552 800768 69040 783312 719257 112 117 1324928
16385752465049 800768 66896 811768 750585 112 117 1371776
16385752468362 800768 66896 811768 750585 112 117 1371776
16385752472251 800768 64600 811768 751985 112 117 1374720
16385752474164 800768 64600 811768 751985 112 117 1374720
16385752656833 800768 73288 848928 783313 112 117 1437312
16385752668962 800768 73288 848928 783313 112 117 1437312
16385752686887 800768 70992 848928 784713 112 117 1440128
16385752689577 800768 70992 848928 784713 112 117 1440128
16385752744434 800768 43040 848928 811769 112 117 1494272
16385752752145 800768 43040 848928 811769 112 117 1494272
16385752757477 800768 40912 848928 813001 112 117 1497088
16385752759459 800768 40912 848928 813001 112 117 1497088
16385753040680 800768 104784 914384 817273 112 117 1505664
16385753047241 800768 104784 914384 817273 112 117 1505664
16385753098259 800768 71336 914384 848929 112 117 1592704
16385753100670 800768 71336 914384 848929 112 117 1592704
16385753105522 800768 69040 914384 850329 112 117 1591424
16385753107210 800768 69040 914384 850329 112 117 1591424
16385753120825 800768 36816 914384 881657 112 117 1633792
16385753122661 800768 36816 914384 881657 112 117 1633792
16385753317928 800768 73288 980000 914385 112 117 1696512
16385753320938 800768 73288 980000 914385 112 117 1696512
16385753367537 800768 77560 1012728 942841 112 117 1750656
16385753370088 800768 77560 1012728 942841 112 117 1750656
16385753647435 800768 134064 1072488 947545 112 117 1759104
16385753650036 800768 134064 1072488 947545 112 117 1759104
16385753868976 800768 142328 1111072 980001 112 117 1821824
16385753871536 800768 142328 1111072 980001 112 117 1821824
16385753947244 800768 107808 1111072 1012729 112 117 1971712
16385753949592 800768 107808 1111072 1012729 112 117 1971712
16385753953611 800768 73288 1111072 1045457 112 117 1947136
16385753955573 800768 73288 1111072 1045457 112 117 1947136
16385753958886 800768 44464 1111072 1072489 112 117 1998336
16385753960585 800768 44464 1111072 1072489 112 117 1998336
16385753995967 800768 35920 1111072 1079241 112 117 2009728
16385753997942 800768 35920 1111072 1079241 112 117 2009728
16385754215369 800768 71336 1176528 1111073 112 117 2072448
16385754218096 800768 71336 1176528 1111073 112 117 2072448
16385754434651 800768 73288 1209512 1143801 112 117 2135040
16385754437572 800768 73288 1209512 1143801 112 117 2135040
16385754476270 800768 38768 1209512 1176529 112 117 2197760
16385754478622 800768 38768 1209512 1176529 112 117 2197760
16385754484310 800768 9944 1209512 1203561 112 117 2248960
16385754486314 800768 9944 1209512 1203561 112 117 2248960
16385754627190 800768 36720 1242144 1209513 112 117 2260352
16385754631341 800768 36720 1242144 1209513 112 117 2260352
16385754817811 800768 69040 1274872 1210817 112 117 2260352
16385754824024 800768 69040 1274872 1210817 112 117 2260352
16385755083003 800768 73288 1341208 1274873 112 117 2385664
16385755089743 800768 73288 1341208 1274873 112 117 2385664
16385755097778 800768 38768 1341208 1307601 112 117 2448384
16385755099638 800768 38768 1341208 1307601 112 117 2448384
16385755146079 800768 11368 1341208 1333209 112 117 2496768
16385755148340 800768 11368 1341208 1333209 112 117 2496768
16385755265919 800768 36096 1373216 1341209 112 117 2510976
16385755273079 800768 36096 1373216 1341209 112 117 2510976
16385755500600 800768 103560 1438672 1341889 112 117 2510976
16385755507978 800768 103560 1438672 1341889 112 117 2510976
16385755516167 800768 71336 1438672 1373217 112 117 2573696
16385755517986 800768 71336 1438672 1373217 112 117 2573696
16385755691130 800768 28376 1464280 1438673 112 117 2699008
16385755693227 800768 28376 1464280 1438673 112 117 2699008
16385755865946 800768 45888 1504288 1464281 112 117 2747392
16385755873384 800768 45888 1504288 1464281 112 117 2747392
16385756139287 800768 69992 1537016 1472905 112 117 2764544
16385756144628 800768 69992 1537016 1472905 112 117 2764544
16385756172545 800768 36816 1537016 1504289 112 117 2827136
16385756174955 800768 36816 1537016 1504289 112 117 2827136
16385756278616 800768 2296 1538416 1537017 112 117 2889856
16385756281254 800768 2296 1538416 1537017 112 117 2889856
16385756580267 800768 160872 1658888 1538417 112 117 2889856
16385756588529 800768 160872 1658888 1538417 112 117 2889856
16385756600351 800768 128144 1691616 1571145 112 117 2955264
16385756602432 800768 128144 1691616 1571145 112 117 2955264
16385756751071 800768 103560 1691616 1594833 112 117 3002624
16385756754268 800768 103560 1691616 1594833 112 117 3002624
16385756855732 800768 71336 1691616 1626161 112 117 3064704
16385756858264 800768 71336 1691616 1626161 112 117 3064704
16385756864546 800768 36816 1691616 1658889 112 117 3032064
16385756866241 800768 36816 1691616 1658889 112 117 3032064
16385756986149 800768 73288 1757232 1691617 112 117 3032064
16385756994020 800768 73288 1757232 1691617 112 117 3032064
16385757180500 800768 81832 1789960 1715801 112 117 3085568
16385757188088 800768 81832 1789960 1715801 112 117 3085568
16385757238652 800768 69968 1789960 1725873 112 117 3075584
16385757241084 800768 69968 1789960 1725873 112 117 3075584
16385757246827 800768 36816 1789960 1757233 112 117 3044224
16385757248529 800768 36816 1789960 1757233 112 117 3044224
16385757408577 800768 36816 1822688 1789961 112 117 3058560
16385757416545 800768 36816 1822688 1789961 112 117 3058560
16385757498861 800768 70096 1845448 1791361 112 117 3138944
16385757506073 800768 70096 1845448 1791361 112 117 3138944
16385757550198 800768 38768 1856144 1822689 112 117 3117696
16385757557496 800768 38768 1856144 1822689 112 117 3117696
16385757763526 800768 48736 1888304 1845449 112 117 3106816
