timestamp_ns sk_sndbuf sk_wmem_queued bytes_sent bytes_acked snd_ssthresh snd_cwnd snd_wnd
16385752500754 374272 102664 823085 757630 43 59 1313536
16385752825838 374272 137344 855813 790358 43 60 1372032
16385752828286 374272 137344 855813 790358 43 60 1372032
16385752836429 374272 107968 888701 818838 43 61 1370496
16385752838208 374272 107968 888701 818838 43 61 1370496
16385752791181 374272 124528 854413 770446 43 59 1313536
16385752794814 374272 124528 854413 770446 43 59 1313536
16385753079533 374272 106016 941365 854414 43 62 1383296
16385753082873 374272 106016 941365 854414 43 62 1383296
16385753091082 374272 103720 941365 855814 43 62 1512576
16385753092906 374272 103720 941365 855814 43 62 1512576
16385753108613 374272 75632 952757 883902 43 63 1484672
16385753110606 374272 75632 952757 883902 43 63 1484672
16385753114847 374272 69936 952757 888702 43 63 1484672
16385753116525 374272 69936 952757 888702 43 63 1484672
16385753120481 374272 37712 952757 920030 43 64 1514624
16385753124105 374272 37712 952757 920030 43 64 1514624
16385753144873 374272 35416 954157 921430 43 64 1592704
16385753147127 374272 35416 954157 921430 43 64 1592704
16385753182965 374272 49104 985485 941366 43 65 1572864
16385753185246 374272 49104 985485 941366 43 65 1572864
16385753644088 374272 173264 1019773 952758 43 65 1696512
16385753648238 374272 173264 1019773 952758 43 65 1696512
16385753667526 374272 138744 1052501 985486 43 66 1664512
16385753669521 374272 138744 1052501 985486 43 66 1664512
16385753678568 374272 108496 1085229 1013942 43 67 1696896
16385753680365 374272 108496 1085229 1013942 43 67 1696896
16385753820295 374272 129152 1116557 1019774 43 68 1834752
16385753823775 374272 129152 1116557 1019774 43 68 1834752
16385753964418 374272 96424 1143589 1052502 43 69 1821824
16385753968009 374272 96424 1143589 1052502 43 69 1821824
16385753990313 374272 70992 1150141 1085230 43 70 1971712
16385753992370 374272 70992 1150141 1085230 43 70 1971712
16385754011611 374272 38768 1150141 1116558 43 71 1947136
16385754013478 374272 38768 1150141 1116558 43 71 1947136
16385754037871 374272 9944 1150141 1143590 43 72 1952896
16385754040046 374272 9944 1150141 1143590 43 72 1952896
16385754445422 374272 105160 1247629 1150142 43 72 2038784
16385754449227 374272 105160 1247629 1150142 43 72 2038784
16385754457243 374272 71336 1247629 1182174 43 72 2135040
16385754459038 374272 71336 1247629 1182174 43 72 2135040
16385754465945 374272 36816 1247629 1214902 43 72 2102400
16385754467687 374272 36816 1247629 1214902 43 72 2102400
16385754844401 374272 73288 1313245 1247630 43 72 2197760
16385754848344 374272 73288 1313245 1247630 43 72 2197760
16385754862681 374272 105512 1345973 1249030 43 72 2215376
16385754865240 374272 105512 1345973 1249030 43 72 2215376
16385754881424 374272 78984 1345973 1274662 43 72 2234624
16385754883197 374272 78984 1345973 1274662 43 72 2234624
16385754887092 374272 70016 1345973 1281838 43 72 2252032
16385754888770 374272 70016 1345973 1281838 43 72 2252032
16385755119163 374272 71336 1378701 1313246 43 72 2305920
16385755124360 374272 71336 1378701 1313246 43 72 2305920
16385755139419 374272 36816 1378701 1345974 43 72 2352896
16385755141304 374272 36816 1378701 1345974 43 72 2352896
16385755602854 374272 107808 1477045 1378702 43 72 2496768
16385755609316 374272 107808 1477045 1378702 43 72 2496768
16385755622177 374272 105512 1477045 1380102 43 72 2495488
16385755624166 374272 105512 1477045 1380102 43 72 2495488
16385755650785 374272 114032 1478445 1404310 43 72 2486656
16385755653541 374272 114032 1478445 1404310 43 72 2486656
16385755668649 374272 105336 1509773 1412110 43 72 2502144
16385755670802 374272 105336 1509773 1412110 43 72 2502144
16385755675289 374272 71336 1509773 1444318 43 74 2636288
16385755677157 374272 71336 1509773 1444318 43 74 2636288
16385756066659 374272 106912 1575389 1477046 43 75 2603648
16385756074369 374272 106912 1575389 1477046 43 75 2603648
16385756122652 374272 72392 1575389 1509774 43 76 2706048
16385756125589 374272 72392 1575389 1509774 43 76 2706048
16385756129880 374272 46416 1575389 1533958 43 77 2733184
16385756131649 374272 46416 1575389 1533958 43 77 2733184
16385756162284 374272 34520 1576789 1544062 43 77 2831744
16385756164621 374272 34520 1576789 1544062 43 77 2831744
16385756256848 374272 2296 1576789 1575390 43 77 2800512
16385756261659 374272 2296 1576789 1575390 43 77 2800512
16385756729939 374272 137344 1675133 1576790 43 77 2833440
16385756735890 374272 137344 1675133 1576790 43 77 2833440
16385756761664 374272 104616 1706461 1609518 43 78 2889856
16385756764080 374272 104616 1706461 1609518 43 78 2889856
16385756774996 374272 80936 1706461 1632302 43 79 2914304
16385756776960 374272 80936 1706461 1632302 43 79 2914304
16385756783375 374272 69040 1706461 1642406 43 80 3002624
16385756785204 374272 69040 1706461 1642406 43 80 3002624
16385756839296 374272 36816 1706461 1673734 43 81 2979712
16385756842017 374272 36816 1706461 1673734 43 81 2979712
16385757239098 374272 107808 1804805 1706462 43 82 3037312
16385757242817 374272 107808 1804805 1706462 43 82 3037312
16385757255717 374272 105512 1804805 1707862 43 82 3085568
16385757257414 374272 105512 1804805 1707862 43 82 3085568
16385757261102 374272 73288 1804805 1739190 43 82 3124224
16385757262759 374272 73288 1804805 1739190 43 82 3124224
16385757266749 374272 48736 1804805 1761950 43 82 3124224
16385757268449 374272 48736 1804805 1761950 43 82 3124224
16385757296195 374272 35648 1804805 1773246 43 82 3124224
16385757298243 374272 35648 1804805 1773246 43 82 3124224
16385757675253 374272 106912 1893549 1804806 43 82 3092736
16385757680966 374272 106912 1893549 1804806 43 82 3092736
16385757692427 374272 104616 1893549 1806206 43 82 3138944
16385757694238 374272 104616 1893549 1806206 43 82 3138944
16385757714692 374272 73288 1903517 1837534 43 82 3138944
16385757716869 374272 73288 1903517 1837534 43 82 3138944
16385757725941 374272 38768 1903517 1870262 43 82 3114240
16385757727779 374272 38768 1903517 1870262 43 82 3114240
16385757770405 374272 14216 1903517 1893022 43 82 3108992
16385757773259 374272 14216 1903517 1893022 43 82 3108992
16385757965833 374272 36448 1935877 1903518 43 82 3104896
16385757971438 374272 36448 1935877 1903518 43 82 3104896
16385758087852 374272 69040 1968605 1904550 43 82 3138944
16385758094832 374272 69040 1968605 1904550 43 82 3138944
16385758114114 374272 71336 2001333 1935878 43 82 3132800
16385758126071 374272 71336 2001333 1935878 43 82 3132800
16385758223992 374272 59696 2022669 1968606 43 82 3100160
16385758226482 374272 59696 2022669 1968606 43 82 3100160
16385758468533 374272 73288 2066949 2001334 43 82 3110528
16385758474620 374272 73288 2066949 2001334 43 82 3110528
16385758486655 374272 50160 2066949 2022670 43 82 3098752
16385758488526 374272 50160 2066949 2022670 43 82 3098752
16385758512570 374272 35824 2066949 2035214 43 82 3086208
16385758516554 374272 35824 2066949 2035214 43 82 3086208
16385758791648 374272 71336 2132405 2066950 43 82 3111680
16385758794848 374272 71336 2132405 2066950 43 82 3111680
16385758806292 374272 36816 2132405 2099678 43 82 3110144
16385758808051 374272 36816 2132405 2099678 43 82 3110144
16385759133299 374272 72392 2198021 2132406 43 82 3108992
16385759136899 374272 72392 2198021 2132406 43 82 3108992
16385759155636 374272 49264 2198021 2153742 43 82 3096704
16385759157442 374272 49264 2198021 2153742 43 82 3096704
16385759189990 374272 34520 2199421 2166694 43 82 3097216
16385759192494 374272 34520 2199421 2166694 43 82 3097216
16385759485162 374272 92616 2283389 2198022 43 82 3072640
16385759490821 374272 92616 2283389 2198022 43 82 3072640
16385759503767 374272 90320 2283389 2199422 43 82 3138944
16385759505672 374272 90320 2283389 2199422 43 82 3138944
16385759512129 374272 58096 2283389 2230750 43 82 3108736
16385759513963 374272 58096 2283389 2230750 43 82 3108736
16385759586130 374272 38768 2297181 2263478 43 82 3076096
16385759591319 374272 38768 2297181 2263478 43 82 3076096
16385759742478 374272 51584 2329093 2283390 43 82 3098752
16385759748119 374272 51584 2329093 2283390 43 82 3098752
16385759804814 374272 36000 2329093 2297182 43 82 3098752
16385759809804 374272 36000 2329093 2297182 43 82 3098752
16385760109410 374272 91816 2414461 2329094 43 82 3106944
16385760115479 374272 91816 2414461 2329094 43 82 3106944
16385760121033 374272 57296 2414461 2361822 43 82 3110144
16385760122788 374272 57296 2414461 2361822 43 82 3110144
16385760340869 374272 73288 2460165 2394550 43 82 3110144
16385760346810 374272 73288 2460165 2394550 43 82 3110144
16385760354033 374272 51584 2460165 2414462 43 82 3110144
16385760355899 374272 51584 2460165 2414462 43 82 3110144
16385760528041 374272 71320 2492893 2427454 43 82 3110144
16385760534211 374272 71320 2492893 2427454 43 82 3110144
16385760630226 374272 36816 2492893 2460166 43 82 3110144
16385760633603 374272 36816 2492893 2460166 43 82 3110144
16385761122760 374272 141432 2592637 2492894 43 82 3079936
16385761128629 374272 141432 2592637 2492894 43 82 3079936
16385761139196 713728 121152 2592637 2511382 43 82 3061632
16385761141137 713728 121152 2592637 2511382 43 82 3061632
16385761158129 722432 105016 2623965 2526622 43 83 3061632
16385761160586 722432 105016 2623965 2526622 43 83 3061632
16385761189293 731136 71336 2623965 2558510 43 84 3061632
16385761191461 731136 71336 2623965 2558510 43 84 3061632
16385761292618 739840 36816 2623965 2591238 43 85 3028992
16385761295645 739840 36816 2623965 2591238 43 85 3028992
16385761572889 739840 73288 2689581 2623966 43 86 3014656
16385761576788 739840 73288 2689581 2623966 43 86 3014656
16385761801704 739840 121152 2723709 2642454 43 86 2996224
16385761804950 739840 121152 2723709 2642454 43 86 2996224
16385761823486 739840 105816 2755037 2656894 43 86 2982016
16385761825401 739840 105816 2755037 2656894 43 86 2982016
16385761834452 739840 71336 2755037 2689582 43 86 2949376
16385761836453 739840 71336 2755037 2689582 43 86 2949376
16385761901617 739840 36816 2755037 2722310 43 86 2949376
16385761906838 739840 36816 2755037 2722310 43 86 2949376
16385762202276 739840 73288 2820653 2755038 43 86 2949376
16385762205756 739840 73288 2820653 2755038 43 86 2949376
16385762212495 739840 54432 2820653 2772102 43 86 2932352
16385762214221 739840 54432 2820653 2772102 43 86 2932352
16385762220356 739840 36152 2820653 2788590 43 86 2932352
16385762222036 739840 36152 2820653 2788590 43 86 2932352
16385762601103 739840 106912 2903197 2820654 43 86 2951936
16385762607441 739840 106912 2903197 2820654 43 86 2951936
16385762629368 739840 107808 2951725 2853382 43 86 3039232
16385762632231 739840 107808 2951725 2853382 43 86 3039232
16385762636430 739840 73288 2951725 2886110 43 86 3044864
16385762638097 739840 73288 2951725 2886110 43 86 3044864
16385762864556 739840 122576 2985853 2903174 43 86 3100800
16385762868290 739840 122576 2985853 2903174 43 86 3100800
16385762885567 739840 104568 3017181 2920286 43 86 3083776
16385762887679 739840 104568 3017181 2920286 43 86 3083776
16385763104269 739840 106016 3033469 2951726 43 86 3052416
16385763107643 739840 106016 3033469 2951726 43 86 3052416
16385763125258 739840 72392 3050557 2984454 43 86 3062400
16385763129185 739840 72392 3050557 2984454 43 86 3062400
16385763148582 739840 37872 3050557 3017182 43 86 3111680
16385763150756 739840 37872 3050557 3017182 43 86 3111680
16385763522106 739840 122456 3116925 3033470 43 86 3095424
16385763525370 739840 122456 3116925 3033470 43 86 3095424
16385763542468 739840 105368 3148253 3050558 43 86 3121792
16385763544428 739840 105368 3148253 3050558 43 86 3121792
16385763551435 739840 71336 3148253 3082798 43 86 3109504
16385763553412 739840 71336 3148253 3082798 43 86 3109504
16385763632555 739840 36816 3148253 3115526 43 86 3088640
16385763636931 739840 36816 3148253 3115526 43 86 3088640
16385764207474 739840 175056 3247997 3148254 43 86 3137872
16385764212986 739840 175056 3247997 3148254 43 86 3137872
16385764224827 739840 172760 3247997 3149654 43 86 3138944
16385764226553 739840 172760 3247997 3149654 43 86 3138944
16385764246387 739840 159048 3280725 3162470 43 87 3136896
16385764248490 739840 159048 3280725 3162470 43 87 3136896
16385764252731 739840 137472 3280725 3182254 43 88 3117184
16385764254430 739840 137472 3280725 3182254 43 88 3117184
16385764260748 739840 136288 3280725 3182542 43 88 3138944
16385764262422 739840 136288 3280725 3182542 43 88 3138944
16385764284248 739840 104960 3312053 3213870 43 89 3138944
16385764286222 739840 104960 3312053 3213870 43 89 3138944
16385764326443 739840 70440 3312053 3246598 43 90 3137792
16385764328623 739840 70440 3312053 3246598 43 90 3137792
16385764342792 739840 34520 3313453 3280726 43 91 3103744
16385764344616 739840 34520 3313453 3280726 43 91 3103744
16385764778426 739840 140536 3424325 3312054 43 91 3103744
16385764784413 739840 140536 3424325 3312054 43 91 3103744
16385764795578 739840 138240 3424325 3313454 43 91 3138944
16385764797580 739840 138240 3424325 3313454 43 91 3138944
16385764809739 739840 106912 3444261 3344782 43 92 3138944
16385764811689 739840 106912 3444261 3344782 43 92 3138944
16385764820981 739840 72392 3444261 3377510 43 93 3124736
16385764822977 739840 72392 3444261 3377510 43 93 3124736
16385764844355 739840 37872 3444261 3410238 43 95 3110528
16385764846408 739840 37872 3444261 3410238 43 95 3110528
16385765192050 739840 125552 3541309 3424326 43 95 3096448
16385765198104 739840 125552 3541309 3424326 43 95 3096448
16385765208606 739840 104720 3541309 3444262 43 95 3096448
16385765210539 739840 104720 3541309 3444262 43 95 3096448
16385765216781 739840 71336 3541309 3475854 43 95 3111680
16385765218499 739840 71336 3541309 3475854 43 95 3111680
16385765224768 739840 36816 3541309 3508582 43 95 3083776
16385765226543 739840 36816 3541309 3508582 43 95 3083776
16385765511265 739840 73288 3606925 3541310 43 95 3051136
16385765516586 739840 73288 3606925 3541310 43 95 3051136
16385765527091 739840 58704 3606925 3554102 43 95 3111680
16385765528988 739840 58704 3606925 3554102 43 95 3111680
16385765534882 739840 36480 3606925 3574534 43 95 3091328
16385765536702 739840 36480 3606925 3574534 43 95 3091328
16385765983528 739840 141432 3706669 3606926 43 95 3099008
16385765986963 739840 141432 3706669 3606926 43 95 3099008
16385765998529 739840 107808 3737997 3639654 43 95 3111680
16385766000354 739840 107808 3737997 3639654 43 95 3111680
16385766004758 739840 73288 3737997 3672382 43 95 3096832
16385766006443 739840 73288 3737997 3672382 43 95 3096832
16385766017064 739840 60128 3737997 3683750 43 95 3100800
16385766018820 739840 60128 3737997 3683750 43 95 3100800
16385766418358 739840 139576 3815141 3706230 43 95 3078400
16385766421929 739840 139576 3815141 3706230 43 95 3078400
16385766444114 739840 140536 3837741 3737998 43 95 3096704
16385766446675 739840 140536 3837741 3737998 43 95 3096704
16385766455542 739840 106912 3869069 3770726 43 95 3111680
16385766457605 739840 106912 3869069 3770726 43 95 3111680
16385766461912 739840 72392 3869069 3803454 43 95 3079040
16385766463619 739840 72392 3869069 3803454 43 95 3079040
16385766934734 739840 138336 3935925 3815142 43 95 3067392
16385766936642 739840 138336 3935925 3815142 43 95 3067392
16385766940425 739840 116080 3935925 3836502 43 95 3080064
16385766942087 739840 116080 3935925 3836502 43 95 3080064
16385766953013 739840 82616 3944469 3869070 43 95 3093632
16385766954926 739840 82616 3944469 3869070 43 95 3093632
16385766958856 739840 48096 3944469 3901798 43 95 3104896
16385766960884 739840 48096 3944469 3901798 43 95 3104896
16385766964417 739840 13576 3944469 3934526 43 95 3072256
16385766966217 739840 13576 3944469 3934526 43 95 3072256
16385767453221 739840 173816 4066997 3935926 43 95 3138944
16385767457004 739840 173816 4066997 3935926 43 95 3138944
16385767478884 739840 164376 4075685 3944470 43 95 3138944
16385767481079 739840 164376 4075685 3944470 43 95 3138944
16385767497861 739840 162536 4075685 3945414 43 95 3138944
16385767499850 739840 162536 4075685 3945414 43 95 3138944
16385767506160 739840 138856 4075685 3968198 43 96 3116160
16385767508001 739840 138856 4075685 3968198 43 96 3116160
16385767527667 739840 106016 4098469 4000142 43 97 3107712
16385767529828 739840 106016 4098469 4000142 43 97 3107712
16385767545991 739840 71496 4098469 4032870 43 99 3102848
16385767549522 739840 71496 4098469 4032870 43 99 3102848
16385767556963 739840 35576 4098469 4066998 43 100 3068800
16385767558889 739840 35576 4098469 4066998 43 100 3068800
16385767636327 739840 25992 4099885 4075686 43 100 3105536
16385767640231 739840 25992 4099885 4075686 43 100 3105536
16385768066378 739840 140552 4205957 4098470 43 100 3111680
16385768070326 739840 140552 4205957 4098470 43 100 3111680
16385768120193 739840 138240 4205957 4099886 43 100 3138944
16385768122788 739840 138240 4205957 4099886 43 100 3138944
16385768145686 739840 106912 4230165 4131214 43 100 3138944
16385768147838 739840 106912 4230165 4131214 43 100 3138944
16385768152420 739840 72392 4230165 4163942 43 100 3106304
16385768154229 739840 72392 4230165 4163942 43 100 3106304
16385768182191 739840 37872 4230165 4196670 43 100 3092608
16385768184414 739840 37872 4230165 4196670 43 100 3092608
16385768360399 739840 70728 4295013 4230166 43 100 3111680
16385768364149 739840 70728 4295013 4230166 43 100 3111680
16385768686388 739840 139136 4329301 4230958 43 100 3140992
16385768690185 739840 139136 4329301 4230958 43 100 3140992
16385768722024 739840 107808 4360629 4262286 43 100 3140992
16385768724302 739840 107808 4360629 4262286 43 100 3140992
16385768728749 739840 73288 4360629 4295014 43 100 3140992
16385768730566 739840 73288 4360629 4295014 43 100 3140992
16385768736744 739840 62976 4360629 4303534 43 100 3132800
16385768738391 739840 62976 4360629 4303534 43 100 3132800
16385768820227 739840 36808 4360629 4327910 43 100 3108608
16385768822537 739840 36808 4360629 4327910 43 100 3108608
16385768247456 739840 61312 4262285 4205958 43 100 3083392
16385768250203 739840 61312 4262285 4205958 43 100 3083392
16385769224767 739840 106912 4491701 4393358 43 100 3110144
16385769226997 739840 106912 4491701 4393358 43 100 3110144
16385769231695 739840 72392 4491701 4426086 43 100 3133952
16385769233421 739840 72392 4491701 4426086 43 100 3133952
16385769203948 739840 106912 4459605 4360630 43 100 3096704
16385769207488 739840 106912 4459605 4360630 43 100 3096704
16385769211973 739840 104616 4459605 4362030 43 100 3140992
16385769213664 739840 104616 4459605 4362030 43 100 3140992
16385769592059 739840 110144 4558557 4460374 43 100 3140992
16385769594626 739840 110144 4558557 4460374 43 100 3140992
16385769606172 739840 78816 4562829 4491702 43 100 3140992
16385769607923 739840 78816 4562829 4491702 43 100 3140992
16385769612253 739840 44296 4562829 4524430 43 100 3108352
16385769613931 739840 44296 4562829 4524430 43 100 3108352
16385769569401 739840 105224 4557157 4459606 43 100 3127808
16385769572996 739840 105224 4557157 4459606 43 100 3127808
16385770066661 739840 141432 4656901 4557158 43 100 3094016
16385770069841 739840 141432 4656901 4557158 43 100 3094016
16385770081555 739840 133968 4656901 4562830 43 100 3088384
16385770083312 739840 133968 4656901 4562830 43 100 3088384
16385770103553 739840 104600 4688229 4591302 43 100 3093248
16385770105517 739840 104600 4688229 4591302 43 100 3093248
16385770116704 739840 103560 4688229 4591446 43 100 3140992
16385770118431 739840 103560 4688229 4591446 43 100 3140992
16385770136923 739840 71336 4688229 4622774 43 100 3140992
16385770138843 739840 71336 4688229 4622774 43 100 3140992
16385770219284 739840 43496 4693901 4655502 43 100 3108352
16385770221776 739840 43496 4693901 4655502 43 100 3108352
16385770423874 739840 73288 4753845 4688230 43 100 3098368
16385770429382 739840 73288 4753845 4688230 43 100 3098368
16385770441116 739840 65824 4753845 4693902 43 100 3092736
16385770443037 739840 65824 4753845 4693902 43 100 3092736
16385770475987 739840 36360 4753845 4721574 43 100 3112192
16385770478255 739840 36360 4753845 4721574 43 100 3112192
16385770672940 739840 36816 4786573 4753846 43 100 3089024
16385770677693 739840 36816 4786573 4753846 43 100 3089024
16385770715545 739840 69040 4819301 4755246 43 100 3140992
16385770717341 739840 69040 4819301 4755246 43 100 3140992
16385770931793 739840 73288 4853269 4786574 43 100 3109760
16385770938796 739840 73288 4853269 4786574 43 100 3109760
16385770952983 739840 73288 4884917 4819302 43 100 3123968
16385770956116 739840 73288 4884917 4819302 43 100 3123968
16385771243214 739840 135392 4919045 4823550 43 100 3119744
16385771248251 739840 135392 4919045 4823550 43 100 3119744
16385771275423 739840 104776 4950373 4853270 43 100 3113728
16385771277809 739840 104776 4950373 4853270 43 100 3113728
16385771284606 739840 71336 4950373 4884918 43 100 3111680
16385771286516 739840 71336 4950373 4884918 43 100 3111680
16385771374620 739840 41896 4954621 4917646 43 100 3107328
16385771377602 739840 41896 4954621 4917646 43 100 3107328
16385771575328 739840 73288 5015989 4950374 43 100 3078272
16385771580390 739840 73288 5015989 4950374 43 100 3078272
16385771592681 739840 67248 5015989 4954622 43 100 3088256
16385771594552 739840 67248 5015989 4954622 43 100 3088256
16385771614687 739840 36536 5015989 4983542 43 100 3113728
16385771619101 739840 36536 5015989 4983542 43 100 3113728
16385771800091 739840 36816 5048717 5015990 43 100 3111680
16385771803253 739840 36816 5048717 5015990 43 100 3111680
16385772077282 739840 73288 5115237 5048718 43 100 3079040
16385772099489 739840 73288 5115237 5048718 43 100 3079040
16385772108848 739840 38768 5115237 5081446 43 100 3088128
16385772110663 739840 38768 5115237 5081446 43 100 3088128
16385772131888 739840 34152 5115237 5084270 43 100 3089536
16385772136013 739840 34152 5115237 5084270 43 100 3089536
16385772205139 739840 1392 5115733 5115238 43 100 3111680
16385772208022 739840 1392 5115733 5115238 43 100 3111680
16385772515708 739840 71824 5182613 5115734 43 100 3143552
16385772522499 739840 71824 5182613 5115734 43 100 3143552
16385772531157 739840 38200 5182613 5148462 43 100 3126656
16385772532988 739840 38200 5182613 5148462 43 100 3126656
